id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
20279560;Complete North End Apartment with Patio;66334205;Zack;0;North End;42.36483229;-71.05693412;Entire home/apt;160;2;40;2018-10-28;2.65;2;160
20281210;Private Boston Apartment - Amazing View!;71138832;Emily;0;Downtown;42.35836569;-71.06208935;Entire home/apt;157;1;5;2018-08-26;0.4;1;0
20282569;Comfortable Room Close to Logan Airport & Subway;14890925;Natalia;0;East Boston;42.36590292;-71.03662393;Private room;0;1;31;2018-11-04;2.1;1;337
20285405;Large 2 bedroom 5 room home in Historic Dorchester;11416933;Sidney;0;Dorchester;42.30571853;-71.0656441;Entire home/apt;100;2;6;2017-09-17;0.41;4;0
20307561;Shared Space for the Social Traveler 1.51L;78962454;Micah;0;Roxbury;42.31862116;-71.08005032;Shared room;20;1;31;2018-11-01;4.84;41;28
20308977;HOME;144566354;Gaurav;0;Dorchester;42.31766243;-71.04051343;Private room;65;1;3;2017-09-04;0.19;1;0
20309505;Across The Street From Paul Revere's House!;1118374;Matthew;0;North End;42.364366;-71.05306894;Entire home/apt;100;1;135;2018-10-27;8.88;42;282
20317526;Vacation Rental Studio M328-1;32532791;Marie;0;South End;42.34175589;-71.07495884;Entire home/apt;145;2;14;2018-10-29;0.97;30;149
20321921;Penthouse apartment with private roof deck;57120434;William;0;Fenway;42.35070682;-71.0941327;Entire home/apt;400;3;0;0;0;1;0
20329720;Walk! ? Fenway Park ? Free Parking spot? No stairs;47584294;Kevin, Jessy, And Diego;0;Fenway;42.34166495;-71.09731495;Entire home/apt;225;2;115;2018-10-31;7.89;10;279
20330477;1 Free Parking spot ? Fenway park+Location ? Walk!;47584294;Kevin, Jessy, And Diego;0;Fenway;42.34188377;-71.09695387;Entire home/apt;225;2;106;2018-11-02;7.29;10;270
20331402;Walk to Fenway Park ? Free parking spot ? Location;47584294;Kevin, Jessy, And Diego;0;Fenway;42.34221355;-71.09816382;Entire home/apt;345;2;103;2018-11-02;7.1;10;274
20333585;Great place close to Boston University and BC;66209365;Morteza;0;Allston;42.35257589;-71.12882808;Private room;35;10;1;2017-08-28;0.06;1;0
20349970;Walk To The Beach or City, room 7;30342817;Piter & Stacy;0;Dorchester;42.32025088;-71.05573056;Private room;0;1;44;2018-11-01;3.08;6;311
20350489;Beautiful Studio in The Heart of Boston;30283594;Kara;0;Mission Hill;42.33188022;-71.11210994;Entire home/apt;179;3;0;0;0;149;360
20350976;Stunning&Furnished 2 Bedroom apt in Boston!;30283594;Kara;0;Mission Hill;42.33167317;-71.1123479;Entire home/apt;199;3;10;2018-10-21;1.01;149;360
20351456;Spacious 2-BR near Fenway Park!;30283594;Kara;0;Mission Hill;42.3308347;-71.11277327;Entire home/apt;175;3;6;2018-04-08;0.56;149;346
20352746;Bluebird Boston 3-BR Apt + Gym!!;95459395;Bluebird;0;Mission Hill;42.33010046;-71.11280937;Entire home/apt;319;3;0;0;0;145;356
20352865;Modern and Comfort 3-BR in South Boston!;30283594;Kara;0;Mission Hill;42.33055754;-71.11269246;Entire home/apt;349;3;11;2018-09-30;1.02;149;325
20353421;Beautiful, Spacious 3-BR near Fenway!;30283594;Kara;0;Mission Hill;42.33238099;-71.11250612;Entire home/apt;349;3;8;2018-10-21;0.88;149;346
20353612;Cozy Bluebird Boston 3-BR Apt + Jamaica Pond View;95459395;Bluebird;0;Mission Hill;42.33150725;-71.11103341;Entire home/apt;225;3;0;0;0;145;363
20353770;Lavishly Plush 3-BR near Fenway Park in Boston!;30283594;Kara;0;Mission Hill;42.33233579;-71.11247657;Entire home/apt;349;3;4;2018-10-08;1.1;149;342
20354019;Central 1BR in Theater District by Sonder;12243051;Sonder;0;Downtown;42.35178949;-71.06648733;Entire home/apt;136;2;31;2018-11-01;2.08;323;2
20354465;^Bluebird WOW 3-BR Boston Apt Next to MBTA Bus!;95459395;Bluebird;0;Mission Hill;42.33066564;-71.11253428;Entire home/apt;349;1;0;0;0;145;357
20355160;Plush Bluebird 2-BR Boston Apt + gym & Roof Deck;95459395;Bluebird;0;Mission Hill;42.33194897;-71.11110688;Entire home/apt;269;3;1;2018-06-13;0.19;145;364
20355929;Boston Bluebird Modern 3-BD Next to MBTA Bus & T!!;95459395;Bluebird;0;Mission Hill;42.33018082;-71.11248514;Entire home/apt;319;3;5;2018-08-05;0.32;145;324
20359898;STYLISH. VERY QUIET. BEST LOCATION. NEXT TO TRAIN.;26083391;Chris;0;Jamaica Plain;42.31779592;-71.10684035;Entire home/apt;157;3;57;2018-11-15;3.93;1;116
20381047;Cozy Bluebird Boston 2-BR Apt + Jamaica Pond View!;95459395;Bluebird;0;Mission Hill;42.33095444;-71.11142779;Entire home/apt;299;3;0;0;0;145;359
20392363;Beacon Hill Penthouse with Private Roofdeck;93378755;John;0;Beacon Hill;42.36047945;-71.06873806;Entire home/apt;199;2;85;2018-10-28;5.67;4;45
20392459;Studio in Perfect Location;128772565;Kadii;0;Fenway;42.34212576;-71.0867012;Entire home/apt;100;2;1;2017-08-15;0.07;1;0
20395035;Cozy Studio - Self check in any time =);14662714;Jinhee;0;South End;42.34581496;-71.07210996;Entire home/apt;160;2;0;0;0;1;0
20401561;Awesome studio apartment in quiet neighborhood.;142898677;Yvette;0;Dorchester;42.29954793;-71.07651905;Entire home/apt;90;1;78;2018-11-12;5.12;1;178
20404921;LUXURY AMENITIES, CLOSE TO CONVENTION CENTER!;37673574;Jackie;0;South Boston Waterfront;42.35117618;-71.04710587;Entire home/apt;99;1;26;2018-11-12;1.95;9;186
20406376;Private room in Jamaica Plain condominium.;145521726;Oghogho;0;Jamaica Plain;42.32445863;-71.1045631;Private room;55;2;28;2018-09-15;1.96;1;0
20417844;Private Suite in South Boston | Convenient to BCEC;17487234;Andrew;0;South Boston;42.34076401;-71.05154738;Private room;125;1;47;2018-11-07;3.15;1;128
20420751;Sunny Private Room in Beautiful Chestnut hill;33131531;ChiChi;0;Brighton;42.33874238;-71.1478643;Private room;57;5;8;2018-10-24;0.52;3;32
20426620;Studio in Perfect Boston Location;78973132;Kadii;0;Fenway;42.34303468;-71.08653215;Entire home/apt;80;10;0;0;0;2;0
20431834;Southie Townhome with Private Room/Bath/Entrance!;99396351;Nick;0;South Boston;42.33528778;-71.05511345;Private room;95;1;70;2018-11-14;4.57;2;88
20432569;Eagle Street Condo;35551499;Amanda;0;East Boston;42.38250401;-71.03295355;Entire home/apt;128;2;5;2018-08-18;0.33;1;0
20436050;H2, 2 min walk to T/Metro, 17 min to Downtown;30525952;Yueyang;0;Dorchester;42.28276971;-71.06671409;Private room;40;1;69;2018-11-02;4.67;11;357
20436407;H4, 2 min walk to T/Metro, 17 min to Downtown;30525952;Yueyang;0;Dorchester;42.28212329;-71.0648869;Private room;50;1;77;2018-10-25;5.21;11;347
20436494;H3, 2 min walk to T/Metro, 17 min to Downtown;30525952;Yueyang;0;Dorchester;42.2834146;-71.06625487;Private room;40;1;61;2018-11-01;4.11;11;348
20438938;H7, 2 min walk to T/Metro, 17 min to Downtown;30525952;Yueyang;0;Dorchester;42.2814741;-71.06618055;Private room;40;1;61;2018-10-12;4.27;11;351
20443029;Gorgeous 3 bedroom in Boston's charming South End;57670161;Parin;0;South End;42.34281821;-71.07800413;Entire home/apt;275;1;61;2018-11-02;4.16;1;24
20445979;Near Silver Line easy 2 Cambridge/Downtown/LMA/BMC;145930475;Huggy;0;Roxbury;42.3273613;-71.07903747;Private room;36;30;4;2018-07-30;0.27;6;365
20448888;Boston @ Samuel Adam #4 Jamaica plain Boston mass;132606746;Javier;0;Jamaica Plain;42.31411003;-71.10274135;Private room;52;2;25;2018-11-02;2.73;4;143
20456058;Very cool place in a very cool location.;50509814;Avi;0;Allston;42.34741496;-71.13316522;Entire home/apt;125;3;5;2017-10-08;0.36;1;0
20456961;99 Norway st,Boston,????;121126192;Andy;0;Fenway;42.3446113;-71.08781744;Private room;65;1;7;2018-01-16;0.46;1;22
20459324;One bedroom apt less than 1.5 miles from Harvard;30242701;Cynthia;0;Brighton;42.36171911;-71.14344961;Entire home/apt;80;1;0;0;0;1;0
20459710;Good place for hangout;136833198;Kishore;0;Mission Hill;42.33463323;-71.09964913;Entire home/apt;200;2;0;0;0;1;0
20465437;University central welcome to my home;50841079;Rachel;0;Brighton;42.35647753;-71.16528083;Private room;75;2;12;2018-09-17;0.8;1;90
20466987;2 Bed / 1.5 Bath Condo. 5-minute walk to Red Line.;109724397;Dan;0;Dorchester;42.32251341;-71.05745689;Entire home/apt;110;1;48;2018-10-21;3.34;1;70
20479416;Shelly's Place Garden Room;139072570;Lance And Shelly;0;East Boston;42.38022893;-71.02232455;Private room;44;1;54;2018-09-03;3.58;4;0
20482083;Garden Oasis #2;15123694;Lucia;0;Jamaica Plain;42.3218293;-71.11296008;Private room;80;16;2;2018-04-30;0.15;2;83
20482595;Grand Marlborough St. studio apt.;18092266;Aghdas;0;Back Bay;42.3514514;-71.08643552;Entire home/apt;260;3;15;2018-07-12;1.07;2;85
20492314;Cozy Spot Near Northeastern 2.51;78962454;Micah;0;Roxbury;42.31832003;-71.08138193;Private room;37;1;7;2018-07-20;0.46;41;34
20493345;Brighton - 5 Min walk Green line;123928442;Jin;0;Brighton;42.34365938;-71.15069537;Private room;40;1;49;2018-10-25;3.27;2;307
20496070;Elegant 1-BR in Boston near The Childrens Museum!;30283594;Kara;0;South Boston Waterfront;42.34970786;-71.04917124;Entire home/apt;140;3;0;0;0;149;364
20504207;Cozy Studio | Minutes to Downtown;16541124;Ray (Raman);0;Roxbury;42.33161655;-71.08325742;Entire home/apt;110;1;110;2018-11-09;7.28;3;90
20514129;Townhouse in Boston only a few steps from the T!;93545312;Brian;0;Jamaica Plain;42.29663176;-71.11241605;Entire home/apt;140;3;0;0;0;1;0
20514858;Spacious 1 BR Apt in Beacon Hill by Domio;91548283;Domio;0;Beacon Hill;42.3574567;-71.07137608;Entire home/apt;99;3;68;2018-11-05;4.51;45;247
20520099;#2 Samuel Adams brewery Jamaica plain Boston mass;132606746;Javier;0;Jamaica Plain;42.31447796;-71.1022701;Private room;65;2;27;2018-10-21;1.82;4;330
20522665;Fenway Park walk ? 1 Free Parking Spot ? No stairs;47584294;Kevin, Jessy, And Diego;0;Fenway;42.34476204;-71.09885743;Entire home/apt;219;2;103;2018-11-04;7.17;10;269
20523304;Walk ? Fenway Park ? 1 Free Parking Spot ?Location;47584294;Kevin, Jessy, And Diego;0;Fenway;42.34421952;-71.09753354;Entire home/apt;225;2;103;2018-11-01;7.12;10;269
20540178;Nice view, near subway, near downtown Boston;146662821;Robert;0;Dorchester;42.30424015;-71.0616353;Private room;50;1;71;2018-11-03;4.81;1;89
20540368;Sunny 2 Bed;97604265;Colin;0;Jamaica Plain;42.31288223;-71.09688848;Entire home/apt;120;1;0;0;0;1;0
20547874;Sunny Private Room in Chestnut hill;33131531;ChiChi;0;Brighton;42.3390233;-71.14952912;Private room;49;2;6;2018-06-25;0.72;3;0
20548300;A room at the Gryphon House;146734158;Teresa;0;Fenway;42.3495922;-71.09210694;Private room;200;2;0;0;0;1;0
20552217;Black & White Room in Charlestown;57580723;Shihara;0;Charlestown;42.38223854;-71.07860984;Private room;75;1;0;0;0;1;0
20560553;Cozy South End Studio;74813179;Alexander;0;Back Bay;42.34402972;-71.08111185;Entire home/apt;149;1;75;2018-11-10;5.23;4;155
20567199;Spacious and Quiet Bedroom near Airport;81856069;Alejandro;0;East Boston;42.36523874;-71.03154844;Private room;80;1;24;2018-03-15;1.59;1;0
20570462;Comfy 1 Bedroom in the South End;74813179;Alexander;0;Back Bay;42.34305391;-71.08259014;Entire home/apt;159;1;70;2018-11-08;4.76;4;146
20572354;Jamaica Plain Cozy Colonial;146953380;Vivian;0;Jamaica Plain;42.29215645;-71.11285829;Entire home/apt;225;2;18;2018-11-12;1.33;1;0
20573610;Amazing Downtown Boston Apt Steps To Freedom Trail;1118374;Matthew;0;North End;42.36339427;-71.05618059;Entire home/apt;95;1;110;2018-10-29;8.07;42;299
20574167;Studio in Back Bay near T at Copley & Prudential;143955199;Zack;0;Back Bay;42.34381575;-71.08092201;Entire home/apt;140;1;36;2018-08-31;2.52;1;0
20582092;Intimate 1BR in South End by Sonder;12243051;Sonder;0;South End;42.33592659;-71.0746482;Entire home/apt;134;2;19;2018-10-20;1.36;323;90
20582355;Charming 2BR in South End by Sonder;12243051;Sonder;0;South End;42.33540027;-71.07461663;Entire home/apt;208;2;23;2018-10-26;1.66;323;182
20587592;Sunny Back Bay loft in Boston's best location!;147088988;Joe;0;Back Bay;42.35570204;-71.07362307;Entire home/apt;280;1;7;2017-10-31;0.47;1;0
20588785;The Moontower Apartment;88360952;Anthony;0;Downtown;42.35452393;-71.0598903;Private room;110;2;59;2018-10-26;3.98;3;88
20590425;H6, 2 min walk to the T/Subway, 17 min to Downtown;30525952;Yueyang;0;Dorchester;42.2833661;-71.065002;Private room;40;1;70;2018-10-20;4.77;11;357
20598361;16 small, & simple room in a perfect location;25149641;Kiki;0;Dorchester;42.31728346;-71.05357377;Private room;79;1;17;2018-11-11;2.7;24;341
20601598;Private Room near BC BU Harvard with parking;19172079;Zi;0;Brighton;42.35617542;-71.16673082;Private room;88;2;27;2018-10-22;1.8;1;171
20607519;Boston Home Base: Cozy Two Bedroom;3343710;Hazel;0;Allston;42.36145724;-71.13381145;Entire home/apt;280;2;1;2018-04-17;0.14;1;0
20618809;Luxury apartment unit with rooftop pool & balcony;16121988;Mj;0;Downtown;42.36271834;-71.05833779;Entire home/apt;299;2;0;0;0;1;0
20622324;Best location!! Downtown Located 1bd Luxury Apt.;54503842;Julieth;0;Downtown;42.3530939;-71.0631662;Entire home/apt;239;2;71;2018-11-09;4.84;1;253
20623854;Huge Bedroom & Private Bath in House of Porches;731061;Gabrielle;0;Jamaica Plain;42.31494222;-71.11483779;Private room;70;2;31;2018-11-05;2.2;1;24
20624939;East Boston Gem * Full Apartment One Bedroom;50474139;Kat;0;East Boston;42.36674036;-71.0378653;Entire home/apt;154;1;83;2018-10-30;5.78;4;80
20634420;Friendly family single room;27871799;Althea;0;Mattapan;42.27596686;-71.07737187;Private room;60;1;27;2018-10-14;1.83;5;132
20635474;(104) Back Bay Studio - Prime Location/ St Botolph;21184200;Paige;0;Back Bay;42.34391972;-71.08195638;Entire home/apt;99;1;66;2018-10-29;4.6;42;230
20645105;Comfy Private Room | Student-friendly | 1 BR;3761791;Ray;0;Allston;42.34938411;-71.13152899;Private room;40;1;14;2017-11-23;0.96;1;0
20647029;Distinctive 2BR in Seaport by Sonder;12243051;Sonder;0;South Boston;42.33990367;-71.04827986;Entire home/apt;591;2;21;2018-09-19;1.43;323;170
20648678;Bright 2BR in Seaport by Sonder;12243051;Sonder;0;South Boston;42.33963501;-71.05016095;Entire home/apt;598;2;28;2018-10-11;1.91;323;163
20648721;Bluebird Special 2-BR Boston Apt + Great Amenities;95459395;Bluebird;0;Fenway;42.34363905;-71.09933333;Entire home/apt;395;3;0;0;0;145;315
20648928;Intimate 2BR in South End by Sonder;12243051;Sonder;0;South End;42.34397424;-71.06478935;Entire home/apt;432;2;19;2018-10-22;1.31;323;186
20649310;Comfort and convenience in Boston with parking;42379994;Ken;0;Roslindale;42.28146933;-71.12511861;Private room;79;1;19;2018-09-09;1.3;1;226
20649367;Chic 1BR in Back Bay by Sonder;12243051;Sonder;0;Back Bay;42.34948546;-71.0901041;Entire home/apt;328;2;6;2018-09-05;0.47;323;178
20650166;Huge Multilevel East Boston Brownstone 1 Bed Apt;50474139;Kat;0;East Boston;42.36700362;-71.03936292;Entire home/apt;110;1;70;2018-11-02;4.91;4;22
20650450;Stunning 2BR/1BA in North End by Domio;91548283;Domio;0;North End;42.36776148;-71.057381;Entire home/apt;99;3;53;2018-11-06;3.61;45;255
20650467;Amazing 2BR/1BA near TD Garden by Domio;91548283;Domio;0;North End;42.36665628;-71.05574072;Entire home/apt;99;3;73;2018-11-04;5.08;45;242
20650592;Wonderful 2BR/1BA in North End by Domio;91548283;Domio;0;North End;42.36679489;-71.05559538;Entire home/apt;99;3;50;2018-10-23;3.41;45;240
20650593;The Historic House in the North End/Waterfront;27172259;Travis;0;North End;42.36813077;-71.05393795;Entire home/apt;995;1;74;2018-11-05;5.05;1;329
20655696;Great 4 Large group 4mi to D-Town FreePk•stepstoT;25203946;Eder;0;Dorchester;42.30977903;-71.06311892;Entire home/apt;500;2;5;2018-10-28;0.78;16;364
20663083;Huge Multilevel E.Boston Brownstone 3Bed/2Bath Apt;50474139;Kat;0;East Boston;42.36841086;-71.03745013;Entire home/apt;475;1;10;2018-08-19;1;4;22
20663729;Cozy (mid) Convenient Private bedroom by Airport;1114868;Charles;0;East Boston;42.37948252;-71.02784859;Private room;58;1;43;2018-10-31;2.92;2;89
20673030;Whole place,safe,clean home away from home private;147910878;Yashin;0;Roslindale;42.27597958;-71.12699313;Entire home/apt;96;3;99;2018-11-01;6.86;1;264
20687552;2BR Apt - Fantastic price & place! ez2 MBTA trans;75940729;Kathy;0;Dorchester;42.2962635;-71.07538962;Entire home/apt;125;2;75;2018-11-13;5.41;1;99
20687802;Close to BMC, LMA, Northesatern Renovated House 24;145930475;Huggy;0;Roxbury;42.32729665;-71.07917784;Private room;35;30;6;2018-06-11;0.46;6;365
20693094;Easy access to downtown Boston;35305553;Paul;0;Roxbury;42.31610101;-71.08013197;Private room;60;14;8;2018-10-20;0.57;2;77
20694378;Beautiful 1 bedroom unit in Beacon Hill/MGH;40995423;Bonnie;0;Beacon Hill;42.35931058;-71.0702431;Entire home/apt;150;30;0;0;0;3;364
20694962;Nice, comfy & good location.;6213128;Oscar;0;Fenway;42.34510253;-71.09270277;Private room;100;1;4;2018-10-19;1.03;1;49
20696002;Private 3 bed near airport T unit 1 new renovation;148125025;Caroline;0;East Boston;42.37056494;-71.03941521;Entire home/apt;257;1;31;2018-10-28;2.49;3;356
20696908;Cozy 2BR/2BA in heart of Downtown Boston;125924069;April;0;Chinatown;42.35035855;-71.06120832;Entire home/apt;99;2;5;2018-09-09;0.47;3;0
20703145;Centrally located 1855 Row House on Gas-Lit Street;148198110;Max;0;Charlestown;42.37507898;-71.06084749;Entire home/apt;500;2;3;2018-07-29;0.68;1;30
20704205;West Roxbury private room;38772291;Kevin;0;West Roxbury;42.26524096;-71.15023888;Private room;90;1;1;2017-08-31;0.07;1;0
20707276;2brm/1.5bath single family home in downtown Boston;2006852;Jay;0;Downtown;42.35131965;-71.06785659;Entire home/apt;199;1;60;2018-10-28;4.46;9;247
20710110;Private 4 bedroom apartment close to airport T;148125025;Caroline;0;East Boston;42.37451288;-71.03471376;Entire home/apt;257;1;45;2018-11-11;3.64;3;356
20710408;Private 3+ bedroom brand new, close to airport T;148125025;Caroline;0;East Boston;42.37303163;-71.03317808;Entire home/apt;257;1;14;2018-11-04;1.07;3;346
20711007;Beautiful 2BR/1BA in Historic Beacon Hill;90511360;Ashley;0;Beacon Hill;42.35992663;-71.07025006;Private room;150;1;33;2018-11-09;2.3;1;68
20722221;A beautiful room near public transportation!;80233644;Giuliana;0;Hyde Park;42.25465828;-71.12494333;Private room;62;2;14;2018-08-28;0.99;1;0
20722772;(41G-3)Perfect Private Patio/ Beacon Hill/ MGH;21184200;Paige;0;Beacon Hill;42.35926175;-71.0695637;Entire home/apt;132;1;49;2018-10-28;3.48;42;257
20723594;Lower level private room and bath in Savin Hill;72139831;Robin;0;Dorchester;42.30931324;-71.04857386;Private room;75;1;55;2018-11-07;3.75;4;328
20726260;Sunny, quiet room w/ priv bath in So. Boston;106545415;Kevin;0;South Boston;42.3348704;-71.03294395;Private room;169;1;27;2018-11-11;1.94;4;179
20726692;Quaint 3BR/2BA Apt in North End by Domio;91548283;Domio;0;North End;42.3654599;-71.05477137;Entire home/apt;169;3;55;2018-11-05;3.94;45;253
20726840;Amazing 3BR/2BA Apt in North End by Domio;91548283;Domio;0;North End;42.36578488;-71.05670298;Entire home/apt;169;3;60;2018-10-28;4.23;45;253
20726959;Superb 3BR/2BA Apt in North End by Domio;91548283;Domio;0;North End;42.36700964;-71.05515715;Entire home/apt;169;3;26;2018-10-24;1.89;45;264
20727699;Fantastic 2BR/1BA Apt in North End by Domio;91548283;Domio;0;North End;42.36821175;-71.05723723;Entire home/apt;99;3;72;2018-11-06;5.12;45;255
20727924;2BR/1BA near Paul Revere House by Domio;91548283;Domio;0;North End;42.36238271;-71.05448678;Entire home/apt;109;3;64;2018-11-06;4.63;45;252
20728000;2BR/1BA Apt in Authentic North End by Domio;91548283;Domio;0;North End;42.36447023;-71.05457338;Entire home/apt;109;3;56;2018-10-24;4.12;45;256
20730497;Short-lease for visiting med and PhD students!;5478604;Frances;0;Mission Hill;42.32680002;-71.10652976;Private room;50;7;0;0;0;1;134
20730943;Bright spacious and cozy and convienent;133607885;Rhonda;0;Roxbury;42.31627686;-71.09318238;Private room;75;1;9;2018-05-24;0.65;2;0
20731975;Boston Masters room with free parking;9663343;Sarah;0;Dorchester;42.30616605;-71.07763419;Private room;60;1;26;2018-11-04;1.81;3;364
20732065;Boston king Room with free parking;9663343;Sarah;0;Dorchester;42.3080126;-71.07931465;Private room;60;1;35;2018-11-04;2.42;3;364
20732926;JP Living close to T & shops;12521814;Nav;0;Jamaica Plain;42.31778355;-71.10874457;Private room;93;2;18;2018-09-15;1.25;21;303
